Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
13-Apr-20,629.00,651.70,626.05,636.25,637.00,637.40,641.21,847.00,509.25,8330291.00,5341425789.00,232090.00
9-Apr-20,646.80,652.80,632.10,631.60,635.60,636.25,640.28,847.00,509.25,11931287.00,7639338597.25,232901.00
8-Apr-20,630.00,655.65,626.35,639.00,632.25,631.60,637.44,847.00,509.25,11806901.00,7526162135.55,235881.00
7-Apr-20,615.00,644.25,612.90,585.70,633.80,639.00,627.65,847.00,509.25,15146526.00,9506714566.30,260480.00
3-Apr-20,603.50,606.00,582.15,602.80,588.50,585.70,592.53,847.00,509.25,10221890.00,6056725607.95,261228.00
1-Apr-20,634.35,637.50,594.00,641.50,603.90,602.80,611.89,847.00,509.25,13083865.00,8005888360.85,379235.00
31-Mar-20,650.00,662.00,633.70,626.70,639.60,641.50,647.80,847.00,509.25,15175528.00,9830768498.10,279311.00
30-Mar-20,625.10,663.50,621.10,652.70,623.80,626.70,638.82,847.00,509.25,14625720.00,9343228363.50,230047.00
27-Mar-20,665.05,674.90,642.25,643.00,655.00,652.70,653.79,847.00,509.25,13495469.00,8823242465.25,262091.00
26-Mar-20,615.00,650.85,612.10,606.20,640.00,643.00,638.74,847.00,509.25,14868843.00,9497347855.35,291975.00
25-Mar-20,597.00,635.00,565.70,589.80,607.00,606.20,596.75,847.00,509.25,18339650.00,10944193384.35,429544.00
24-Mar-20,522.00,601.15,522.00,526.45,600.00,589.80,572.73,847.00,509.25,20029537.00,11471457437.10,434375.00
23-Mar-20,540.00,560.95,515.90,585.20,529.15,526.45,531.33,847.00,509.25,17146303.00,9110393752.80,258952.00
20-Mar-20,549.50,617.45,548.00,545.55,580.90,585.20,585.10,847.00,509.25,21356183.00,12495510370.85,407561.00
19-Mar-20,509.25,558.00,509.25,534.30,551.80,545.55,540.83,847.00,509.25,16584106.00,8969244995.00,313532.00
18-Mar-20,568.00,578.00,528.00,554.95,531.70,534.30,552.92,847.00,528.00,15391568.00,8510344347.20,235885.00
17-Mar-20,588.10,592.00,550.00,583.15,560.00,554.95,571.99,847.00,550.00,16060126.00,9186285698.00,359329.00
16-Mar-20,622.00,622.15,580.00,642.35,583.20,583.15,597.37,847.00,570.00,19140854.00,11434179964.35,462293.00
13-Mar-20,592.00,667.00,570.00,631.20,652.15,642.35,629.00,847.00,570.00,16903140.00,10632077962.50,286353.00
12-Mar-20,668.00,670.00,627.50,686.00,631.00,631.20,644.47,847.00,615.10,13965689.00,9000417645.15,265786.00
11-Mar-20,690.65,695.95,669.05,704.45,682.15,686.00,685.87,847.00,615.10,16165054.00,11087131348.55,233010.00
9-Mar-20,724.50,725.85,697.00,738.95,706.40,704.45,705.63,847.00,615.10,10308697.00,7274162430.10,180848.00
6-Mar-20,741.00,744.00,729.10,754.60,739.00,738.95,738.53,847.00,615.10,9216022.00,6806310521.15,147517.00
5-Mar-20,763.75,773.55,751.75,758.75,754.15,754.60,763.70,847.00,615.10,7755293.00,5922737656.50,124093.00
4-Mar-20,753.90,761.50,745.55,747.00,758.00,758.75,753.23,847.00,615.10,11013444.00,8295623046.90,155822.00
3-Mar-20,755.00,759.00,741.25,741.05,751.00,747.00,749.09,847.00,615.10,7826587.00,5862836380.75,136066.00
2-Mar-20,737.00,765.90,733.75,731.70,739.40,741.05,750.99,847.00,615.10,9821523.00,7375861532.00,155968.00
28-Feb-20,750.00,756.80,722.05,777.85,732.00,731.70,738.68,847.00,615.10,14123957.00,10433101671.40,277778.00
27-Feb-20,778.00,780.75,772.20,782.75,776.55,777.85,777.16,847.00,615.10,5223386.00,4059425154.50,100716.00
26-Feb-20,793.95,801.45,780.50,798.40,782.25,782.75,791.65,847.00,615.10,8760569.00,6935314353.15,168481.00
25-Feb-20,799.00,806.00,795.40,795.85,799.50,798.40,799.93,847.00,615.10,6996695.00,5596900401.25,114637.00
24-Feb-20,800.10,811.60,792.15,797.00,795.90,795.85,804.05,847.00,615.10,6627536.00,5328879149.90,130286.00
20-Feb-20,803.25,806.10,793.85,800.45,796.80,797.00,800.74,847.00,615.10,4564569.00,3655039598.50,94252.00
19-Feb-20,800.00,804.85,796.15,797.65,800.40,800.45,799.62,847.00,615.10,3985192.00,3186637946.20,79345.00
18-Feb-20,785.00,799.05,783.65,789.45,798.50,797.65,793.27,847.00,615.10,5083346.00,4032462343.75,103674.00
17-Feb-20,790.30,793.45,783.30,786.45,788.85,789.45,789.21,847.00,615.10,2929629.00,2312085827.25,69780.00
14-Feb-20,794.50,799.20,784.60,792.25,786.30,786.45,791.78,847.00,615.10,5321680.00,4213573742.60,103460.00
13-Feb-20,785.00,794.00,782.20,781.05,792.50,792.25,787.51,847.00,615.10,4387430.00,3455129906.00,80876.00
12-Feb-20,775.80,783.25,775.10,773.55,780.80,781.05,780.73,847.00,615.10,2948825.00,2302228797.45,80507.00
11-Feb-20,779.00,779.10,769.20,773.20,775.00,773.55,773.48,847.00,615.10,4312817.00,3335859222.95,83764.00
10-Feb-20,774.00,778.00,769.75,777.30,773.00,773.20,772.86,847.00,615.10,3827682.00,2958264287.05,50917.00
7-Feb-20,775.95,778.85,771.00,771.35,776.00,777.30,775.80,847.00,615.10,2853344.00,2213620887.90,53815.00
6-Feb-20,784.35,786.80,770.00,784.55,772.00,771.35,775.78,847.00,615.10,7341622.00,5695512989.35,133662.00
5-Feb-20,781.00,786.00,774.40,787.85,784.50,784.55,779.33,847.00,615.10,6310409.00,4917872804.05,142904.00
4-Feb-20,770.10,789.90,770.10,767.40,788.10,787.85,781.11,847.00,615.10,5771311.00,4508019532.10,126688.00
3-Feb-20,782.00,790.95,764.50,779.50,767.10,767.40,771.38,847.00,615.10,6416745.00,4949738299.40,132708.00
1-Feb-20,775.10,791.25,769.25,775.95,777.00,779.50,779.56,847.00,615.10,5104062.00,3978923966.60,105374.00
31-Jan-20,780.55,784.95,771.60,780.70,777.70,775.95,776.84,847.00,615.10,6092028.00,4732547586.75,72176.00
30-Jan-20,789.70,789.70,778.00,789.70,780.60,780.70,781.35,847.00,615.10,3859680.00,3015775801.15,98962.00
29-Jan-20,786.60,792.80,784.25,778.00,790.00,789.70,787.87,847.00,615.10,6832757.00,5383335132.00,83287.00
28-Jan-20,781.00,781.80,772.00,778.10,778.00,778.00,775.99,847.00,615.10,5121009.00,3973833551.80,108248.00
27-Jan-20,779.05,784.80,774.40,782.75,778.05,778.10,778.05,847.00,615.10,3741610.00,2911159552.35,102550.00
24-Jan-20,775.75,786.50,773.60,784.35,783.00,782.75,779.20,847.00,615.10,7540490.00,5875559436.25,131263.00
23-Jan-20,777.10,785.50,776.70,770.20,782.35,784.35,781.01,847.00,615.10,12528017.00,9784566374.55,197205.00
22-Jan-20,768.45,778.00,766.00,762.50,769.80,770.20,771.58,847.00,615.10,9733935.00,7510499147.55,148501.00
21-Jan-20,768.45,770.50,760.75,768.45,761.15,762.50,764.09,847.00,615.10,4448374.00,3398977857.25,83703.00
20-Jan-20,771.60,774.40,762.95,767.85,768.85,768.45,767.06,847.00,615.10,3887680.00,2982074923.85,81096.00
17-Jan-20,770.70,772.90,762.25,767.00,767.45,767.85,766.35,847.00,615.10,3762957.00,2883743849.90,98313.00
16-Jan-20,770.70,772.50,760.25,767.55,767.20,767.00,766.35,847.00,615.10,5740586.00,4399309408.85,93520.00
15-Jan-20,773.85,773.85,762.15,775.65,766.30,767.55,766.99,847.00,615.10,6047430.00,4638298219.05,96319.00
14-Jan-20,769.95,776.95,767.20,773.55,775.50,775.65,772.12,847.00,615.10,11414418.00,8813264899.15,289583.00
13-Jan-20,760.00,777.50,755.00,738.15,772.50,773.55,769.14,847.00,615.10,36952038.00,28421129304.65,753340.00
10-Jan-20,740.45,742.90,730.50,727.55,740.00,738.15,737.69,847.00,615.10,9341405.00,6891078451.30,145267.00
9-Jan-20,721.70,731.50,714.30,718.20,727.60,727.55,724.60,847.00,615.10,13521186.00,9797455291.55,161064.00
8-Jan-20,724.95,729.00,708.30,727.90,718.90,718.20,717.84,847.00,615.10,8639443.00,6201707522.40,232857.00
7-Jan-20,738.00,742.60,725.10,738.85,729.30,727.90,734.63,847.00,615.10,7899363.00,5803119824.55,189680.00
6-Jan-20,746.10,753.80,736.50,746.00,738.50,738.85,743.51,847.00,615.10,6519403.00,4847236982.15,129992.00
3-Jan-20,733.90,748.00,733.90,734.70,745.00,746.00,744.67,847.00,615.10,7882938.00,5870173302.35,105632.00
2-Jan-20,738.90,740.80,730.90,736.85,735.75,734.70,735.22,847.00,615.10,5658200.00,4160025335.75,102483.00
1-Jan-20,735.00,740.00,732.55,731.15,739.35,736.85,735.35,847.00,615.10,2112415.00,1553368748.80,36769.00
31-Dec-19,729.70,737.75,725.45,732.90,732.00,731.15,732.75,847.00,615.10,6927885.00,5076419897.30,156522.00
30-Dec-19,736.10,737.95,727.25,736.95,732.50,732.90,732.53,847.00,615.10,5368416.00,3932522164.05,115398.00
27-Dec-19,729.75,737.50,728.85,728.95,736.55,736.95,734.36,847.00,615.10,3399094.00,2496171888.65,65467.00
26-Dec-19,732.00,734.55,726.55,733.40,729.50,728.95,730.42,847.00,615.10,3821806.00,2791528460.65,48763.00
24-Dec-19,736.95,736.95,728.30,736.00,734.25,733.40,732.75,847.00,615.10,2890759.00,2118192660.85,50306.00
23-Dec-19,732.15,737.30,731.65,731.55,735.95,736.00,734.61,847.00,615.10,4975608.00,3655128113.45,80052.00
20-Dec-19,731.00,735.00,728.25,730.85,730.00,731.55,731.45,847.00,615.10,7794167.00,5701077059.75,131404.00
19-Dec-19,733.50,735.95,724.60,732.45,732.00,730.85,729.59,847.00,615.10,7199210.00,5252474994.35,165219.00
18-Dec-19,731.00,737.30,722.75,729.70,733.40,732.45,732.13,847.00,615.10,12215295.00,8943242214.25,210673.00
17-Dec-19,719.70,731.25,715.00,714.00,730.50,729.70,726.51,847.00,615.10,10525565.00,7646917889.85,193372.00
16-Dec-19,712.30,720.20,710.20,711.30,714.25,714.00,715.89,847.00,615.10,5616324.00,4020694131.10,116838.00
13-Dec-19,700.35,712.90,700.35,702.10,711.50,711.30,708.50,847.00,615.10,10302412.00,7299214569.75,132030.00
12-Dec-19,718.50,720.70,699.55,721.05,702.10,702.10,706.03,847.00,615.10,11112042.00,7845417394.45,163350.00
11-Dec-19,716.60,722.70,713.00,714.55,720.00,721.05,718.49,847.00,615.10,6043554.00,4342244980.80,125702.00
10-Dec-19,713.00,718.50,710.00,717.25,713.45,714.55,715.42,847.00,615.10,4457939.00,3189284687.65,81372.00
9-Dec-19,716.00,722.35,714.25,715.10,716.05,717.25,718.66,847.00,615.10,6435865.00,4625177252.05,114112.00
6-Dec-19,715.95,720.00,709.60,714.85,714.50,715.10,715.43,847.00,615.10,5226096.00,3738886364.80,79319.00
5-Dec-19,706.45,715.90,703.80,708.85,714.10,714.85,712.06,847.00,615.10,4814422.00,3428139267.65,76989.00
4-Dec-19,697.00,710.50,693.35,698.35,708.25,708.85,706.09,847.00,615.10,7427886.00,5244767944.90,169304.00
3-Dec-19,692.70,699.70,688.55,692.70,699.00,698.35,696.23,847.00,615.10,5239013.00,3647553741.70,84499.00
2-Dec-19,703.10,704.00,690.30,696.35,692.75,692.70,693.51,847.00,615.10,9383736.00,6507684351.30,102880.00
